company_name,cik,has_exhibit21,exhibit21_url,subsidiary_count,reason
Regional Health Properties Inc,1004724,True,https://www.sec.gov/Archives/edgar/data/1004724/000095017025047742/rhe-ex21_1.htm,56,Exhibit-21 found
Regional Management Corp,1519401,True,https://www.sec.gov/Archives/edgar/data/1519401/000095017025024903/rm-ex21_1.htm,28,Exhibit-21 found
Regions Financial Corp,1281761,False,,0,"10-K found, but Exhibit-21 missing"
Regis Corp,716643,True,https://www.sec.gov/Archives/edgar/data/716643/000071664325000031/rgs-20250630xex211.htm,19,Exhibit-21 found
Regulus Therapeutics Inc,1095981,True,https://www.sec.gov/Archives/edgar/data/1095981/000095017025047698/pstv-ex21.htm,1,Exhibit-21 found
Reinsurance Group OF America Inc,898174,True,https://www.sec.gov/Archives/edgar/data/898174/000089817425000027/a202410-kex211.htm,61,Exhibit-21 found
Rekor Systems Inc,1697851,False,,0,"10-K found, but Exhibit-21 missing"
Relay Therapeutics Inc,1812364,False,,0,"10-K found, but Exhibit-21 missing"
Reliance Global Group Inc,1812727,True,https://www.sec.gov/Archives/edgar/data/1812727/000149315225009445/ex21-1.htm,8,Exhibit-21 found
Reliance Inc,861884,True,https://www.sec.gov/Archives/edgar/data/861884/000155837025001806/rs-20241231xex21.htm,50,Exhibit-21 found
Reliant Holdings Inc,2006925,False,,0,No 10-K found
Relmada Therapeutics Inc,1553643,False,,0,"10-K found, but Exhibit-21 missing"
Remitly Global Inc,1782170,False,,0,"10-K found, but Exhibit-21 missing"
Remsleep Holdings Inc,1412126,False,,0,"10-K found, but Exhibit-21 missing"
Renaissancere Holdings Ltd,913144,True,https://www.sec.gov/Archives/edgar/data/913144/000091314425000009/ex2112024.htm,27,Exhibit-21 found
Renasant Corp,715072,True,https://www.sec.gov/Archives/edgar/data/715072/000071507225000054/rnst12312024ex21_subsidiar.htm,15,Exhibit-21 found
RENN Fund Inc,919567,False,,0,No 10-K found
Renovaro Inc,1326801,False,,0,"10-K found, but Exhibit-21 missing"
Renovorx Inc,1574094,False,,0,"10-K found, but Exhibit-21 missing"
Repare Therapeutics Inc,1808158,False,,0,"10-K found, but Exhibit-21 missing"
Repligen Corp,730272,True,https://www.sec.gov/Archives/edgar/data/730272/000095017025038999/rgen-ex21_1.htm,10,Exhibit-21 found
Repositrak Inc,50471,False,,0,"10-K found, but Exhibit-21 missing"
Republic Bancorp Inc,921557,True,https://www.sec.gov/Archives/edgar/data/921557/000155837025002370/rbcaa-20241231xex21.htm,3,Exhibit-21 found
Republic First Bancorp Inc,1295401,False,,0,"10-K found, but Exhibit-21 missing"
Republic Services Inc,1060391,False,,0,"10-K found, but Exhibit-21 missing"
Research Frontiers Inc,793524,True,https://www.sec.gov/Archives/edgar/data/793524/000149315225009377/ex21.htm,1,Exhibit-21 found
Research Solutions Inc,1386301,True,https://www.sec.gov/Archives/edgar/data/1386301/000110465925091644/rsss-20250630xex21.htm,4,Exhibit-21 found
Reservoir Media Inc,1824403,True,https://www.sec.gov/Archives/edgar/data/1824403/000141057825001379/rsvr-20250331xex21d1.htm,7,Exhibit-21 found
Reshape Lifesciences Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
Resideo Technologies Inc,1740332,False,,0,"10-K found, but Exhibit-21 missing"
Resmed Inc,943819,False,,0,"10-K found, but Exhibit-21 missing"
Resonate Blends Inc,897078,False,,0,"10-K found, but Exhibit-21 missing"
Resources Connection Inc,1084765,False,,0,"10-K found, but Exhibit-21 missing"
Respirerx Pharmaceuticals Inc,1691082,False,,0,No 10-K found
Restaurant Brands International Limited Partnership,1618755,False,,0,"10-K found, but Exhibit-21 missing"
Retail Opportunity Investments Corp,1045810,False,,0,"10-K found, but Exhibit-21 missing"
Retinalgenix Technologies Inc,1836295,False,,0,"10-K found, but Exhibit-21 missing"
REV Group Inc,1687221,True,https://www.sec.gov/Archives/edgar/data/1687221/000095017024135208/revg-ex21_1.htm,39,Exhibit-21 found
Revance Therapeutics Inc,1444192,True,https://www.sec.gov/Archives/edgar/data/1444192/000114036125023259/ef20047573_ex21-1.htm,1,Exhibit-21 found
Revelyst Inc,1326801,False,,0,"10-K found, but Exhibit-21 missing"
Reviva Pharmaceuticals Holdings Inc,1742927,False,,0,"10-K found, but Exhibit-21 missing"
Revolution Medicines Inc,1628171,True,https://www.sec.gov/Archives/edgar/data/1628171/000095017025027736/rvmd-ex21_1.htm,4,Exhibit-21 found
Revolve Group Inc,1746618,True,https://www.sec.gov/Archives/edgar/data/1746618/000095017025026748/rvlv-ex21_1.htm,5,Exhibit-21 found
REX American Resources Corp,744187,True,https://www.sec.gov/Archives/edgar/data/744187/000093041325001069/c112133_ex21.htm,38,Exhibit-21 found
Rexford Industrial Realty Inc,1571283,True,https://www.sec.gov/Archives/edgar/data/1571283/000157128325000006/rexr-q42024ex211.htm,1,Exhibit-21 found
Reynolds Consumer Products Inc,1786431,True,https://www.sec.gov/Archives/edgar/data/1786431/000162828025003936/reyn-20241231xex211.htm,9,Exhibit-21 found
Rezolute Inc,1509261,True,https://www.sec.gov/Archives/edgar/data/1509261/000110465925090848/rzlt-20250630xex21d1.htm,1,Exhibit-21 found
RF Acquisition Corp,2012807,False,,0,"10-K found, but Exhibit-21 missing"
RF Acquisition Corp II,2012807,False,,0,"10-K found, but Exhibit-21 missing"
RH,1528849,True,https://www.sec.gov/Archives/edgar/data/1528849/000155837025004329/rh-20250201xex21d1.htm,23,Exhibit-21 found
Rhinebeck Bancorp Inc,1751783,True,https://www.sec.gov/Archives/edgar/data/1751783/000175178325000012/rbkb-20241231xex21.htm,1,Exhibit-21 found
Rhythm Pharmaceuticals Inc,1649904,True,https://www.sec.gov/Archives/edgar/data/1649904/000155837025001889/rytm-20241231xex21d1.htm,2,Exhibit-21 found
Ribbon Communications Inc,1708055,True,https://www.sec.gov/Archives/edgar/data/1708055/000155837025001773/tmb-20241231xex21d1.htm,21,Exhibit-21 found
Ricebran Technologies,943452,True,https://www.sec.gov/Archives/edgar/data/943452/000162828025005100/wabex210-10k2024.htm,130,Exhibit-21 found
Richardson Electronics Ltd,355948,True,https://www.sec.gov/Archives/edgar/data/355948/000095017025101785/rell-ex21.htm,5,Exhibit-21 found
Richmond Mutual Bancorporation Inc,1767837,False,,0,"10-K found, but Exhibit-21 missing"
Richtech Robotics Inc,1963685,False,,0,"10-K found, but Exhibit-21 missing"
Rigel Pharmaceuticals Inc,1034842,False,,0,"10-K found, but Exhibit-21 missing"
Rigel Resource Acquisition Corp,1860879,False,,0,"10-K found, but Exhibit-21 missing"
Rimini Street Inc,1635282,False,,0,"10-K found, but Exhibit-21 missing"
RING Energy Inc,1384195,False,,0,"10-K found, but Exhibit-21 missing"
Ringcentral Inc,1384905,True,https://www.sec.gov/Archives/edgar/data/1384905/000138490525000014/rng-20241231xex211.htm,20,Exhibit-21 found
Riot Platforms Inc,1167419,True,https://www.sec.gov/Archives/edgar/data/1167419/000155837025001888/riot-20241231xex21.htm,4,Exhibit-21 found
Rise Gold Corp,1424864,False,,0,"10-K found, but Exhibit-21 missing"
Rising Dragon Acquisition Corp,2018145,False,,0,"10-K found, but Exhibit-21 missing"
Rithm Capital Corp,1556593,False,,0,"10-K found, but Exhibit-21 missing"
Rithm Property Trust Inc,1614806,False,,0,"10-K found, but Exhibit-21 missing"
River Financial Corp,1641601,False,,0,"10-K found, but Exhibit-21 missing"
Riverview Bancorp Inc,1041368,True,https://www.sec.gov/Archives/edgar/data/1041368/000093905725000159/rvsb-20250331xex21.htm,3,Exhibit-21 found
Rivulet Entertainment Inc,1342936,True,https://www.sec.gov/Archives/edgar/data/1342936/000149315225018109/ex21-1.htm,13,Exhibit-21 found
RLI Corp,84246,True,https://www.sec.gov/Archives/edgar/data/84246/000155837025001301/rli-20241231xex21d1.htm,6,Exhibit-21 found
RMR Group Inc,1644378,False,,0,"10-K found, but Exhibit-21 missing"
Roadzen Inc,1868640,False,,0,"10-K found, but Exhibit-21 missing"
Robert HALF Inc,315213,True,https://www.sec.gov/Archives/edgar/data/315213/000031521325000007/rhi10k2024ex211.htm,16,Exhibit-21 found
Robinhood Markets Inc,1783879,False,,0,"10-K found, but Exhibit-21 missing"
Roblox Corp,1315098,False,,0,"10-K found, but Exhibit-21 missing"
Rocket Companies Inc,1805284,True,https://www.sec.gov/Archives/edgar/data/1805284/000180528425000010/ex211-rocketcompaniesincex.htm,4,Exhibit-21 found
Rocket Lab USA Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
Rocket Pharmaceuticals Inc,1281895,True,https://www.sec.gov/Archives/edgar/data/1281895/000095017025029002/rckt-ex21_1.htm,5,Exhibit-21 found
Rockwell Automation Inc,1024478,True,https://www.sec.gov/Archives/edgar/data/1024478/000102447825000116/rok10k2025ex21.htm,11,Exhibit-21 found
Rockwell Medical Inc,1041024,False,,0,"10-K found, but Exhibit-21 missing"
Rocky Brands Inc,895456,False,,0,"10-K found, but Exhibit-21 missing"
Rocky Mountain Chocolate Factory Inc,1616262,True,https://www.sec.gov/Archives/edgar/data/1616262/000095017025088556/rmcf-ex21_1.htm,2,Exhibit-21 found
Rogers Corp,84748,True,https://www.sec.gov/Archives/edgar/data/84748/000008474825000026/rog-20241231x10kex21.htm,21,Exhibit-21 found
Roivant Sciences Ltd,1635088,True,https://www.sec.gov/Archives/edgar/data/1635088/000114036125020715/ef20047582_ex21-1.htm,17,Exhibit-21 found
ROKU Inc,1428439,True,https://www.sec.gov/Archives/edgar/data/1428439/000142843925000013/a09fy2024ex211xsubsidiaries.htm,5,Exhibit-21 found
Rollins Inc,84839,False,,0,"10-K found, but Exhibit-21 missing"
Roman DBDR Acquisition Corp II,2032528,False,,0,"10-K found, but Exhibit-21 missing"
Roper Technologies Inc,882835,True,https://www.sec.gov/Archives/edgar/data/882835/000088283525000008/a202410-kex211.htm,131,Exhibit-21 found
ROSS Stores Inc,745732,False,,0,"10-K found, but Exhibit-21 missing"
Roth CH Acquisition V Co,1860514,False,,0,"10-K found, but Exhibit-21 missing"
Royal Caribbean Cruises Ltd,884887,False,,0,"10-K found, but Exhibit-21 missing"
Royal GOLD Inc,85535,True,https://www.sec.gov/Archives/edgar/data/85535/000008553525000012/rgld-20241231xex211royalgo.htm,8,Exhibit-21 found
Royale Energy Inc,1694617,True,https://www.sec.gov/Archives/edgar/data/1694617/000118518525000271/roylex21-1.htm,5,Exhibit-21 found
Royalty Management Holding Corp,1843656,True,https://www.sec.gov/Archives/edgar/data/1843656/000147793225002151/rmco_ex211.htm,1,Exhibit-21 found
Royce Global Trust Inc,1514490,False,,0,No 10-K found
RPC Inc,742278,True,https://www.sec.gov/Archives/edgar/data/742278/000155837025001922/res-20241231xex21.htm,17,Exhibit-21 found
RTX Corp,101829,False,,0,"10-K found, but Exhibit-21 missing"
Rubicon Technologies Inc,1410172,True,https://www.sec.gov/Archives/edgar/data/1410172/000121390023024745/f10k2022ex21-1_rubicontech.htm,3,Exhibit-21 found
Rumble Inc,1830081,True,https://www.sec.gov/Archives/edgar/data/1830081/000101376225001863/ea023430701ex21-1_rumble.htm,9,Exhibit-21 found
Runway Growth Finance Corp,1653384,False,,0,"10-K found, but Exhibit-21 missing"
RUSH Enterprises Inc TX,1012019,False,,0,"10-K found, but Exhibit-21 missing"
Rush Street Interactive Inc,1793659,True,https://www.sec.gov/Archives/edgar/data/1793659/000179365925000047/rsi-2024ex211xlistofsubsid.htm,3,Exhibit-21 found
RVL Pharmaceuticals PLC,1012477,True,https://www.sec.gov/Archives/edgar/data/1012477/000101247725000010/a123124ex-211.htm,7,Exhibit-21 found
RXO Inc,1929561,True,https://www.sec.gov/Archives/edgar/data/1929561/000192956125000044/ex21-subsidiariesoftheregi.htm,23,Exhibit-21 found
Rxsight Inc,1111485,False,,0,"10-K found, but Exhibit-21 missing"
RYAN Specialty Holdings Inc,1849253,False,,0,"10-K found, but Exhibit-21 missing"
Ryder System Inc,85961,True,https://www.sec.gov/Archives/edgar/data/85961/000008596125000032/ryderex2114q2024.htm,65,Exhibit-21 found
Ryerson Holding Corp,1481582,True,https://www.sec.gov/Archives/edgar/data/1481582/000095017025024199/ryi-ex21_1.htm,1,Exhibit-21 found
Ryman Hospitality Properties Inc,1040829,True,https://www.sec.gov/Archives/edgar/data/1040829/000155837025001286/rhp-20241231xex21.htm,68,Exhibit-21 found
Ryvyl Inc,1419275,True,https://www.sec.gov/Archives/edgar/data/1419275/000118518525000244/rvylex21-1.htm,5,Exhibit-21 found
S&P Global Inc,64040,True,https://www.sec.gov/Archives/edgar/data/64040/000006404025000052/ex21tofy2024x202410xksubsi.htm,134,Exhibit-21 found
S&T Bancorp Inc,719220,False,,0,"10-K found, but Exhibit-21 missing"
S&W Seed Co,1477246,True,https://www.sec.gov/Archives/edgar/data/1477246/000095017024120144/sanw-ex21_1.htm,9,Exhibit-21 found
SAB Biotherapeutics Inc,1833214,True,https://www.sec.gov/Archives/edgar/data/1833214/000095017025046994/sabs-ex21_1.htm,6,Exhibit-21 found
Sable Offshore Corp,1831481,False,,0,"10-K found, but Exhibit-21 missing"
Sabra Health Care REIT Inc,1492298,True,https://www.sec.gov/Archives/edgar/data/1492298/000149229825000008/sbraex2112024q4.htm,287,Exhibit-21 found
Sabre Corp,1597033,False,,0,"10-K found, but Exhibit-21 missing"
Sachem Capital Corp,1682220,True,https://www.sec.gov/Archives/edgar/data/1682220/000141057825000587/sach-20241231xex21d1.htm,0,Exhibit-21 found
Sacks Parente Golf Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
Sadot Group Inc,1701756,True,https://www.sec.gov/Archives/edgar/data/1701756/000170175625000043/ex2111.htm,13,Exhibit-21 found
Safe & Green Development Corp,1959023,True,https://www.sec.gov/Archives/edgar/data/1959023/000121390025026215/ea023621601ex21-1_safe.htm,9,Exhibit-21 found
SAFE & Green Holdings Corp,1023994,False,,0,"10-K found, but Exhibit-21 missing"
Safe Pro Group Inc,2011208,False,,0,"10-K found, but Exhibit-21 missing"
Safeguard Scientifics Inc,86115,False,,0,"10-K found, but Exhibit-21 missing"
Safehold Inc,1095651,True,https://www.sec.gov/Archives/edgar/data/1095651/000109565125000006/safe-20241231xex21d1.htm,228,Exhibit-21 found
Safety Insurance Group Inc,1172052,True,https://www.sec.gov/Archives/edgar/data/1172052/000117205225000006/saft-20241231xex21.htm,1,Exhibit-21 found
SAGA Communications Inc,886136,True,https://www.sec.gov/Archives/edgar/data/886136/000155837025004153/sga-20241231xex21.htm,14,Exhibit-21 found
Sage Therapeutics Inc,1411685,True,https://www.sec.gov/Archives/edgar/data/1411685/000141168525000041/vtgnex211.htm,2,Exhibit-21 found
Sagimet Biosciences Inc,1400118,False,,0,"10-K found, but Exhibit-21 missing"
Salarius Pharmaceuticals Inc,1615219,False,,0,"10-K found, but Exhibit-21 missing"
Salem Media Group Inc,1050606,True,https://www.sec.gov/Archives/edgar/data/1050606/000119312523067859/d447668dex21.htm,28,Exhibit-21 found
Salesforce Inc,1108524,True,https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm,56,Exhibit-21 found
Sally Beauty Holdings Inc,1368458,True,https://www.sec.gov/Archives/edgar/data/1368458/000119312525280122/sbh-ex21_1.htm,29,Exhibit-21 found
Samsara Inc,1642896,False,,0,"10-K found, but Exhibit-21 missing"
SAN JUAN Basin Royalty Trust,319655,False,,0,"10-K found, but Exhibit-21 missing"
Sanara Medtech Inc,714256,True,https://www.sec.gov/Archives/edgar/data/714256/000164117225000632/ex21-1.htm,9,Exhibit-21 found
Sandridge Energy Inc,1349436,True,https://www.sec.gov/Archives/edgar/data/1349436/000162828025012086/ex211subsidiarieslisting12.htm,5,Exhibit-21 found
Sandy Spring Bancorp Inc,1295401,False,,0,"10-K found, but Exhibit-21 missing"
Sanfilippo JOHN B & SON Inc,880117,True,https://www.sec.gov/Archives/edgar/data/880117/000095017025110463/jbss-ex21.htm,1,Exhibit-21 found
Sangamo Therapeutics Inc,1001233,False,,0,"10-K found, but Exhibit-21 missing"
Sanuwave Health Inc,1417663,False,,0,"10-K found, but Exhibit-21 missing"
Saratoga Investment Corp,1377936,True,https://www.sec.gov/Archives/edgar/data/1377936/000121390025040617/ea023553601ex21_saratoga.htm,5,Exhibit-21 found
Sarepta Therapeutics Inc,873303,True,https://www.sec.gov/Archives/edgar/data/873303/000095017025029973/srpt-ex21_1.htm,5,Exhibit-21 found
Sativus TECH Corp,1661600,False,,0,"10-K found, but Exhibit-21 missing"
SAUL Centers Inc,907254,True,https://www.sec.gov/Archives/edgar/data/907254/000090725425000022/bfs-12312024xex21.htm,45,Exhibit-21 found
Savara Inc,1160308,False,,0,"10-K found, but Exhibit-21 missing"
Savers Value Village Inc,1883313,False,,0,"10-K found, but Exhibit-21 missing"
SB Financial Group Inc,767405,True,https://www.sec.gov/Archives/edgar/data/767405/000121390025021622/ea023268001ex21_sbfin.htm,5,Exhibit-21 found
SBA Communications Corp,1034054,True,https://www.sec.gov/Archives/edgar/data/1034054/000103405425000002/sbac-20241231xex21.htm,21,Exhibit-21 found
SBC Medical Group Holdings Inc,1930313,True,https://www.sec.gov/Archives/edgar/data/1930313/000164117225001062/ex21-1.htm,18,Exhibit-21 found
Scandium International Mining Corp,1408146,False,,0,"10-K found, but Exhibit-21 missing"
Scansource Inc,918965,True,https://www.sec.gov/Archives/edgar/data/918965/000091896525000029/scansourceex2116302025.htm,13,Exhibit-21 found
Schlumberger Limited/Nv,nan,False,,0,"Error: ValueError(""invalid literal for int() with base 10: 'nan'"")"
Schneider National Inc,1692063,False,,0,"10-K found, but Exhibit-21 missing"
Scholar Rock Holding Corp,1727196,True,https://www.sec.gov/Archives/edgar/data/1727196/000155837025001682/srrk-20241231xex21d1.htm,1,Exhibit-21 found
Scholastic Corp,866729,False,,0,"10-K found, but Exhibit-21 missing"
Schrodinger Inc,1490978,False,,0,"10-K found, but Exhibit-21 missing"
Schwab Charles Corp,316709,True,https://www.sec.gov/Archives/edgar/data/316709/000031670925000010/schw-123124xex21110k.htm,9,Exhibit-21 found
Science Applications International Corp,1571123,False,,0,"10-K found, but Exhibit-21 missing"
Scientific Energy Inc,1276531,True,https://www.sec.gov/Archives/edgar/data/1276531/000137647425000498/se_ex21.htm,9,Exhibit-21 found
Scienture Holdings Inc,1382574,True,https://www.sec.gov/Archives/edgar/data/1382574/000164117225000657/ex21-1.htm,5,Exhibit-21 found
Scilex Holding Co,1820190,False,,0,"10-K found, but Exhibit-21 missing"
Scorpius Holdings Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
Scotts Miracle-GRO Co,825542,False,,0,"10-K found, but Exhibit-21 missing"
Scpharmaceuticals Inc,1671858,False,,0,"10-K found, but Exhibit-21 missing"
Scworx Corp,1674227,False,,0,"10-K found, but Exhibit-21 missing"
Scynexis Inc,1178253,False,,0,"10-K found, but Exhibit-21 missing"
Seaboard Corp,88121,True,https://www.sec.gov/Archives/edgar/data/88121/000008812125000017/seb-20241231xex21.htm,96,Exhibit-21 found
