brand_raw,suggested_canonical,score
Roaman'S,Roeman'S,87.5
Midwest Fast Food Chain,The Food Chain,83.33333333333333
Mirabella Cosmetics,#7 Cosmetics,85.71428571428571
Kean University,Rowan University,83.87096774193549
Timberline Bank,3 Bank,80.0
Aspire Financial,Gm Financial,85.71428571428571
Schaefers Oil,Schaefers Appliances,81.81818181818181
Grocery Store Chain. Heb,Moms Grocery Store,83.87096774193549
Georgia Southern University,Georgia State University,86.27450980392157
California Dairy,California Baby,83.87096774193549
Dewars,Deward,83.33333333333333
Kemper,Keeper,83.33333333333333
Dutch Bros. Coffee Shop,Dutch Bros Coffee,85.0
Rbc Financial,Gm Financial,85.71428571428571
In-Shape Health Clubs,Us Health,80.0
A Store In Or,Which Is A Grocery Store In Maumee,86.95652173913044
Hillstone Restaurant Group,Fox Restaurant Group,88.88888888888889
Pier I Imports,Pier 1,80.0
Lagunita'S,Lagunitas,84.21052631578948
Railey'S,Rally'S,80.0
Munsing Wear,Munsingwear,86.95652173913044
Caliburn International,Rti International,86.66666666666667
Big Heart Pet Foods,Big Heart Pet Brands,82.05128205128204
Wherein- Williams,Sherwin Williams,84.84848484848484
Port Authority,Parts Authority,89.65517241379311
Duffs Restaurant,Pdq Restaurant,83.33333333333333
Stein Mart,H Mart,80.0
Momrovia,Monrovia,87.5
Fast Pro Shop,Bass Pro Shops,81.48148148148148
Cruse Car Wash,El Car Wash,84.21052631578948
Best Furniture,Baers Furniture,89.65517241379311
Aubreys Restaurant Cleveland Tn,Pdq Restaurant,83.33333333333333
Magic Windows,Mi Windows,86.95652173913044
Jerry Durant Auto Group,Group M,83.33333333333333
Chicago Tribune,Chicago > >,87.5
Best Buddies International,Rti International,86.66666666666667
Amita,Amika,80.0
Pet Food Center,Dorignac'S Food Center,84.61538461538461
Veraflex,Teraflex,87.5
Ford Furniture,Mor Furniture,88.88888888888889
Old Dutch It'S A Minnesota Based Snacks Company,3M Company,82.35294117647058
They Produce Dairy Products In The Midwest,Lg Products,84.21052631578948
Norton Antivirus,Avg Antivirus,81.81818181818181
Esri,Esprit,80.0
Three Bears,Three Bakers,86.95652173913044
M&W Markets,Dg Markets,82.35294117647058
Version,Verison,85.71428571428571
Summit Ale,Aim Summit,80.0
Kardashien,Kardashians,85.71428571428571
Allegiant Air,Alligant Air,88.0
Whitker Bank,3 Bank,80.0
Grocery Stores In Williamsburg,Heb Grocery Stores,87.5
Scotts Liquid Hold,Liquid Iv,80.0
Standard Process,The Standard,80.0
Insurance Companies. Lincoln Financial Groups,Gm Financial,85.71428571428571
Insurance Companies. American Legacy,Insurance Co,85.71428571428571
Tindells Lumber Company,3M Company,82.35294117647058
Witt Lumber Company,Tindells Lumber Company,84.84848484848484
Bravo Market,Kc Market,80.0
Ruiz Food Products,Lg Products,84.21052631578948
Child Fil A,Chic Fil A,85.71428571428571
Arrbonne Cosmetics,#7 Cosmetics,85.71428571428571
Arbico Organics,O Organics,88.88888888888889
Bradshaw International,Rti International,86.66666666666667
United Communications Group,Cox Communications,87.5
Affliction,Affiliations,81.81818181818181
Mclendon Hardware In Wa State. Thank You,Mclendon Hardware Renton,82.92682926829268
Boulder Potato Chips,Wise Potato Chips,82.75862068965517
World Travel Holdings,M1 Holdings,84.21052631578948
Regent Cruuses,Regent Care,80.0
Amawater Way,Amawaterways,83.33333333333333
L.C. King,King 5,80.0
Missouri Farm Bureau,Missouri > >,88.88888888888889
A C Moore Arts,A C Moore Crafts,86.66666666666667
Allianz Life Insurance,Insurance Co,85.71428571428571
Platinum Fitness,Fitness 19,82.35294117647058
Kuiken Brothers,Hiene Brothers,82.75862068965517
Cabellas Sporting Goods,Gsi Sporting Goods,87.5
A Large Newspaper Publishing House,Fl Newspaper,85.71428571428571
Chico Clothing,Cabi Clothing,81.48148148148148
Life Vantage,Lifevantage,86.95652173913044
Shark Vacumn,Shark Vacuums,88.0
Stine Lumber,Rp Lumber,80.0
Kathy Manchester Real Estate,Ink Real Estate,84.61538461538461
Beyer,Breyers,83.33333333333333
Red Brick Coffee,A Brick,83.33333333333333
Patterson Companies Inc,Car Companies,81.81818181818181
Saladmaster,Sealmaster,85.71428571428571
The Walking Co,The Walking Company,88.0
Doctors Nutrition Gulfport,Hum Nutrition,81.81818181818181
Berwind Corporation,Vf Corporation,88.0
Armazém Design,P Design,85.71428571428571
Generation Rescue,7Th Generation,83.33333333333333
Comfort Suites,Southern Comfort,80.0
Security Bank Of Kansas City,Bank Of Nh,82.35294117647058
Cellular Conglomerates,Us Cellular,84.21052631578948
Ascena,Asea,80.0
Harding University,Howard University,85.71428571428571
Eftours,Ef Tours,80.0
Polar Springs,Poland Spring,84.61538461538461
Jeld-Wen Windows,Mi Windows,82.35294117647058
Village Mercantile. New Mexico,Village Mercantile In Corrales New Mexico,81.69014084507043
St Johns Bay,St John'S Bay,88.0
99$Only Stores,Ct Stores,80.0
Stage Stores,Ct Stores,80.0
Lowell'S,Lowe'S,85.71428571428571
Old Chicago,Chicago > >,87.5
NYT,NY,80.0
Rz Industries,Liberty Furniture Industries,86.95652173913044
Roseaurs,Rosauers,87.5
Firelands Federal Credit Union,Navy Federal Credit Union,88.88888888888889
Empire Flooring,Ll Flooring,84.21052631578948
Spartan Foods,Smart Foods,83.33333333333333
Tata Global Beverage,Js Global,80.0
Maytag Appliances,Lg Appliances,86.95652173913044
Rouse'S Market,Russ'S Market,88.88888888888889
Kickapoo Coffee,Jo Coffee,80.0
Hemnes,Hermes,83.33333333333333
Mauritz,Martz,83.33333333333333
Epilepsy Foundation,Volo Foundation,80.0
Yuenglng Beer,Juengling Beer,88.88888888888889
Hello. Fresh,> > Hello Fresh > >,88.0
90 Degree,32 Degree Heat,80.0
American Automobile Assoc,American Automobile Association,89.28571428571429
Better Life Laundry Detergent,Sun Laundry Detergent,89.47368421052632
Campari Group,Group M,83.33333333333333
Orgian Bank,3 Bank,80.0
Tauck Cruise Line,Msc Cruise Line,84.61538461538461
Conservation Employees Credit Union In Jefferson City,Oc Credit Union,88.88888888888889
LL,LLC,80.0
Lean Cuisine,K9 Cuisine,82.35294117647058
Ziggy'S Home Improvement,Lowes Home Improvement,84.21052631578948
Valaro,Velaro,83.33333333333333
Parker 'S Gas,Parker'S Gas,80.0
Soundview Paper Company,Bee Paper Company,86.66666666666667
Sandford,Samford,80.0
Marrazzo'S Iga Market,Kc Market,80.0
Penn Station Sub Shops,Sub Station Ii,88.0
Grucci Fireworks,Tnt Fireworks,81.81818181818181
Quick Funding Loans,Rp Funding,82.35294117647058
Bob Evsns,Bob Evens,88.88888888888889
Walgreems Drug,Walgreen Drugs,85.71428571428571
Westco In Michigan,Michigan > >,88.88888888888889
Vitas Healthcare,Us Healthcare,86.95652173913044
Sierra College,Siena College,88.88888888888889
Insight Credit Union,Oc Credit Union,88.88888888888889
Sentinial Capital,Ci Capital,82.35294117647058
Fiat Industrial,Cnh Industrial,83.33333333333333
Cnh Global,Js Global,80.0
76– The Gas Station,76 Station,82.35294117647058
Sms Holdings Aka Block By Block,M1 Holdings,84.21052631578948
Monogram,Moneygram,82.35294117647058
Rutgers University,Butler University,85.71428571428571
Massey'S Outfitters,Bass Outfitters,82.35294117647058
Franciscan Healthcare,Franciscan Health,89.47368421052632
Straighttalk,Straight Talk,88.0
Fiber One,Pier One,82.35294117647058
Sargents,Sargento,87.5
Cape Cod Chips,Cape Cod 5,88.88888888888889
Wholesale Club,Bjs Wholesale,81.81818181818181
Comprehensive Health Services,Ds Services,84.21052631578948
C&H Sugar Company,3M Company,82.35294117647058
Amerisbank,Ameris Bank,85.71428571428571
Grom,Grooms,80.0
Stellaartois,Stellantis,81.81818181818181
Cherry Pocket Restaurant In Lake Wales,Pdq Restaurant,83.33333333333333
Smart Car,Smart Water,80.0
Abc Television Networks,Fox Television,83.33333333333333
Cabelos,Cabelas,85.71428571428571
Captain Fin Co,Captain Ds,82.35294117647058
CBC,BC,80.0
Smiths Pharmacy,Cvc Pharmacy,80.0
Carl M. Freeman Companies,Car Companies,81.81818181818181
Sherm'S Grocery Store,Moms Grocery Store,83.87096774193549
Baltimore Gas,Baltimore Md,85.71428571428571
Rays Market,Rics Market,81.81818181818181
Penneys Dept Stores,Jc Penneys,82.35294117647058
Relyance Bank,3 Bank,80.0
Hulu Broadcast,Abc Broadcast,81.81818181818181
Country Mark Gasoline,Bp Gasoline,84.21052631578948
Now Real Food,Steves Real Food,81.81818181818181
Adventure Aquarium,Ga Aquarium,84.21052631578948
Highliights,Highlights Inc,80.0
Nash Finch Company,3M Company,82.35294117647058
Furniture Fair,Ford Furniture,85.71428571428571
Bbop'S,Bobo'S,83.33333333333333
Jethro'S,Jethro,85.71428571428571
J. C. Penny,J C Penney,85.71428571428571
Kalsee Credit Union,Oc Credit Union,88.88888888888889
"""White House Black Market"" Clothing Store",K&G Clothing Store,87.5
Bear Republic,E Republic,88.88888888888889
Coach-Net,Coachnet,82.35294117647058
Wakmart,Walmart,85.71428571428571
Lifestride,Life Stride,85.71428571428571
Franciscan Alliance,Alliance Rv,84.21052631578948
Metropolitian Grocery Store,Moms Grocery Store,83.87096774193549
Geo Group,Group M,83.33333333333333
YBS,BS,80.0
Lezzer Lumber,Rp Lumber,80.0
G4S Secure Solutions,Wcp Solutions,81.81818181818181
Atlantic Broadband,I3 Broadband,85.71428571428571
Homeowners Financial Group,Gm Financial,85.71428571428571
Point Bank,Provident Bank,83.33333333333333
Hartford Insurances,Hartford Insurance Company,80.0
Pom Wonderful,Wonderful Pistachios. Ty 💜,81.81818181818181
High Country News,High Country Outfitters,82.75862068965517
Blake'S Lottaburger,Blakes Lotaburger,88.88888888888889
Sofia Vergara,Sophia Vergara,88.88888888888889
Mircosoft,Microsoft,88.88888888888889
Willy'S Mexican,Willy'S Mexicana Grill,81.08108108108108
Polaris Industries,Nd Industries,86.95652173913044
Irving Fuel,Fuel 4,80.0
Vermont Trading Company,Vermont Sock Company,85.71428571428571
Premiere One Credit Union,Oc Credit Union,88.88888888888889
First Commonwealth Bank,Mid First Bank,83.33333333333333
Lendsend,Landsend,87.5
Puget Consumer Co-Op,Consumer Lab,80.0
Spectrun,Spectrum,87.5
Whole Foods Co,Whole Foods Market,88.0
O'Reilys,O'Reilly,87.5
Investors Bank,Aea Investors,81.81818181818181
Wesbanco Bank,> > Wesbanco > >,88.88888888888889
Cheesecake Cafe,Junior'S Cheesecake,80.0
Sheets Gas Station,Shell Gas Station,85.71428571428571
Jc Penney'S,Jc Penneys,85.71428571428571
Landmark Theatres,Rc Theatres,84.21052631578948
University Of Evansville,University Of Akron,81.25
White Heart Foundation,The Heritage Foundation,80.0
Mississippi Market In St Paul,Mississippi Made,81.48148148148148
Firestone Tires,Bridgestone Tires,81.25
Sourdough & Co,R & Co,80.0
Hartz' Chicken,Smart Chicken,81.48148148148148
Garrison Brothers,Martin Brothers,81.25
Hannaford Bros. Co,Hanniford Bros,81.25
Pca Skin Care,Lw Skin Care,85.71428571428571
Napa Autopart,Napa Auto Parts,85.71428571428571
Xavier University,Rider University,84.84848484848484
Black Angus Restaurants,Fmk Restaurants,84.61538461538461
Amn Electric,A&N Electric,83.33333333333333
Dental Care Alliance,Alliance Rv,84.21052631578948
Bucknell University,Iona University,80.0
Walgeens Drug Store,Wall Drug Store,82.35294117647058
Press Reader,J Press,83.33333333333333
Tompkin'S Vist Bank,Tompkins Bank,81.25
Duluthtrading Company,Deluth Trading Company,88.37209302325581
Iowa Bankers Association,American Bankers Association,88.37209302325581
Cascades Paper Company,Bee Paper Company,86.66666666666667
Portland Federal Employees Credit Union,Navy Federal Credit Union,88.88888888888889
Ebags,Ebag,88.88888888888889
North Star Sea Food,Northeast Food Store,82.05128205128204
Greatland Corporation,Vf Corporation,88.0
Ariz State University,Chico State University,86.48648648648648
An Arkansas Company,3M Company,82.35294117647058
Profressive,Pogressive,85.71428571428571
E O Products,Eo Products,86.95652173913044
Supernatural Dairy Products,Supernatural Vr,88.88888888888889
EMS,MS,80.0
Hannaford Markets,Dg Markets,82.35294117647058
Camp World,Campers World,86.95652173913044
Pillsberry,Philsburry,80.0
Era Real Estate,Exp Real Estate,86.66666666666667
Kalamazoo College,Kalamazoo Coffee,84.84848484848484
Sona Bank,3 Bank,80.0
Denison University,Duquense University,81.08108108108108
Mazza'S,Mazzio'S,80.0
Bdt Capital,Ci Capital,82.35294117647058
Beacon Press,J Press,83.33333333333333
Quality Inn,Quality Dining,80.0
Dairyqueen,Dairy Queen,85.71428571428571
Tegna Broadcasting,Fox Broadcasting,85.71428571428571
Pathway Pet Alliance,Alliance Rv,84.21052631578948
Bright Covers,Bright Cellars,81.48148148148148
Western Energy Alliance,Western Alliance Bank,86.48648648648648
Advent Investment,The Investment,83.33333333333333
Keens,Keen,88.88888888888889
Craigslist,Craigs List,85.71428571428571
Evangelical Lutheran Church,Or Lutheran,84.21052631578948
Univeristy Of Alabama,University Of Tampa,80.0
Saia Trucking,Tmc Trucking,80.0
Broil King,King 5,80.0
Collier Hardware,Cole Hardware,89.65517241379311
Macco'S Flooring,Ll Flooring,84.21052631578948
Spartan Stores,Spirt Stores,84.61538461538461
Luther Burbank,Burbank Ca,82.35294117647058
Professional Travel Inc,Onyx Professional,82.75862068965517
Karl Storz Endoscopy America,A America,87.5
Jhs Guitars,Esp Guitars,81.81818181818181
A.C.Moore Arts,A C Moore Arts,85.71428571428571
Missourri Star Quilt Co,Missouri Star Quilts,88.37209302325581
Mudd,Mud,85.71428571428571
Mid American Energy,Tc Energy,80.0
Exion,Exon,88.88888888888889
Norter Dame,Notre Dame,85.71428571428571
The Cecilian Bank,3 Bank,80.0
Thrifty Ice Cream,Whiteys Ice Cream,82.35294117647058
Orschlens,Orscheln,82.35294117647058
Scan Healthcare,Hca Healthcare,89.65517241379311
Wranglers Jeans,Wrangker Jeans,89.65517241379311
Real Estate Agencies,Ink Real Estate,84.61538461538461
Two Brothers Brewing Aurora Il,Widmer Brothers Brewing,82.05128205128204
Kirk Castile,Kirk'S Castille,88.88888888888889
Munro American,American Mint,81.48148148148148
Univeriry Of Oklahoma,Bank Of Oklahoma,81.48148148148148
Healthy Choice Dog Food,Nom Nom Dog Food,80.0
Keys Restaurant,Dennnys Restaurant,84.84848484848484
Merrel Footwear,On Footwear,84.21052631578948
Thornton'S Gas,Thorton Gas,88.0
Navarro Pharmacy,Cvc Pharmacy,80.0
University Of Wi Credit Union,Oc Credit Union,88.88888888888889
Maryville University,Millersville University,83.72093023255815
Lavalier Skin Care,Lw Skin Care,85.71428571428571
Santa Cruz Organics,O Organics,88.88888888888889
Natures Best,Best Naturals,88.0
Burpee'S Seed,Burpee Seeds,88.0
Head Sports,2K Sports,80.0
Goodfarms,Goodfair,82.35294117647058
Acapulco'S,Acapulco,88.88888888888889
Olivia'S Organics,O Organics,88.88888888888889
Freeman Company,3M Company,82.35294117647058
Winn Dixx,Winn Dixie,84.21052631578948
Musco,Masco,80.0
Tjx Company,3M Company,82.35294117647058
Repubican Brands,U Brands,85.71428571428571
Grand Design Camper,Grand Design Rv,88.88888888888889
Advantis Credit Union,Oc Credit Union,88.88888888888889
Southern Energy,Southwestern Energy,88.23529411764706
Homda,Honda,80.0
Rogue Brewing,Bosque Brewing,81.48148148148148
Hawaiian Tel,Hawaiian Telcom,88.88888888888889
BJS,BS,80.0
Diva Curl,Deva Curl,88.88888888888889
Olin Industries,Omi Industries,89.65517241379311
Gopure Beauty,A Beauty,85.71428571428571
Wendys Restaurant,Keys Restaurant,87.5
Natorp Gardening In Mason Ohio,Ohio > >,80.0
Sharon Nursery In Sharonville Ohio,Ohio > >,80.0
Citizens Bank Of Las Cruces,Bank Of Nh,82.35294117647058
Highway Purses,Highway 55,82.35294117647058
Payless Car Rental,Fox Rental Car,83.33333333333333
Thrifty Car Rental,Fox Rental Car,83.33333333333333
Manufacturer Of Women'S Purses,Tool Manufacturer,82.75862068965517
Freddy'S Restaurant,Farrelly'S Restaurant,85.0
TVA,VA,80.0
Marinemax,Marinela,82.35294117647058
Recreation Equipment Inc,Recreational Equipment Inc (Rei) ,85.71428571428571
Dte Energy,Duke Energy,85.71428571428571
Foster Farms,Drs Foster,81.81818181818181
Hughes Internet,Huges Intetnet,89.65517241379311
Alexia Foods,Atheina Foods,80.0
Ronald Mcdonald House,Ay Mcdonald,84.21052631578948
Wow Way Internet Provider,Fire Fly. They Are An Internet Provider,80.95238095238095
Progressivestate Farm,> > Farm,80.0
Solero,Solera,83.33333333333333
Accu Weather,Accuweather,86.95652173913044
OWA,WA,80.0
Oxi Clean,Oxy Clean,88.88888888888889
Irving Gasoline,Bp Gasoline,84.21052631578948
Switchback Beer,Switchback Energy,81.25
Philadelphia Museum Of Art,Philadelphia Pa,88.88888888888889
Sourhweat Airlines,Southwest Airlines,88.88888888888889
Reuters News,E News,80.0
Rcb Bank,R Bank,85.71428571428571
J. J. Keller & Associates,Ta Associates,86.95652173913044
Washakie Renewable Energy,Tc Energy,80.0
Oto Development,Sage Real Estate Development Of Brooklyn,84.61538461538461
Rbs Citizens Bank,Citizens Bank Of Las Cruces,86.66666666666667
Luckey'S Grocery Colorado,Jax Colorado,80.0
And Rochester Big,Rochester Ny,85.71428571428571
Cococola,Cocacola,87.5
Touchstone Communities,Robson Communities,80.0
Allegience Bank,3 Bank,80.0
Green Forest Paper Products,Lg Products,84.21052631578948
Honeywell,Howell,80.0
Harvard University,Howard University,85.71428571428571
Citizens One Personal Loans,All Citizens,80.0
Men'S Warehouse,Mens Warehouse,89.65517241379311
Platinum Supplemental Insurance,Insurance Co,85.71428571428571
Uine,Uline,88.88888888888889
Harvard Pilgrim Health Insurance,Harvard Pilgrim Health Care,89.79591836734694
